date,regime,prior_position,chosen_position,value_0,value_25,value_50,value_75,value_100,visits_0,visits_25,visits_50,visits_75,visits_100
2018-05-21,1,0.0,0.0,-0.00017627487397880564,-0.006667691672310805,,,,51,49,0,0,0
2018-05-22,1,0.0,0.25,8.627091604366474e-05,0.0016703739590874065,,,,50,50,0,0,0
2018-05-23,1,0.0,0.0,-0.001082636303518236,-0.005203912711860198,,,,50,50,0,0,0
2018-05-24,1,0.0,0.25,0.0005626317733127638,0.001260648125780838,,,,50,50,0,0,0
2018-05-25,1,0.0,0.25,-0.0020751181580524296,-0.0007727445683825998,,,,50,50,0,0,0
2018-05-29,2,0.0,0.25,0.00018541491488103888,0.004085199119202555,,,,50,50,0,0,0
2018-05-30,1,0.0,0.25,0.00015950009482214943,0.001817276458103296,,,,50,50,0,0,0
2018-05-31,1,0.0,0.25,-0.0013203272742049593,-0.0005628358765906502,,,,50,50,0,0,0
2018-06-01,1,0.0,0.25,-0.00022656926898418156,0.0011161627519445689,,,,50,50,0,0,0
2018-06-04,1,0.0,0.0,0.00037295139338679547,-0.0007498741416226849,,,,50,50,0,0,0
2018-06-05,1,0.0,0.25,-0.0004629064606102827,-1.2773116775974644e-05,,,,50,50,0,0,0
2018-06-06,1,0.0,0.25,-0.002170264152788477,-0.0012517917102379942,,,,50,50,0,0,0
2018-06-07,1,0.0,0.25,-0.002106292775614799,0.0010837362803476059,,,,50,50,0,0,0
2018-06-08,1,0.0,0.25,0.0013931600155854132,0.0016331641153268627,,,,50,50,0,0,0
2018-06-11,1,0.0,0.0,0.0008266181095064709,0.0002483576212412756,,,,50,50,0,0,0
2018-06-12,1,0.0,0.25,0.0007936807661435364,0.0018375076423050487,,,,50,50,0,0,0
2018-06-13,1,0.0,0.0,-0.0005509670826302226,-0.0033081432294066217,,,,50,50,0,0,0
2018-06-14,1,0.0,0.25,-0.0015186242000695066,0.000488465099939131,,,,50,50,0,0,0
2018-06-15,1,0.0,0.0,-0.0009955240070336393,-0.0020985122298252,,,,50,50,0,0,0
2018-06-18,1,0.0,0.25,-0.0021823082449623386,0.001110487382743524,,,,50,50,0,0,0
2018-06-19,1,0.0,0.25,-0.0021644137408396292,-0.00013152938279607673,,,,50,50,0,0,0
2018-06-20,1,0.0,0.0,0.0008390479298087237,-0.00031006216529617546,,,,50,50,0,0,0
2018-06-21,1,0.0,0.25,-0.0014450184543265251,-0.00017171710941402927,,,,50,50,0,0,0
2018-06-22,1,0.0,0.25,-0.0013990611717965113,-0.000622807740340802,,,,50,50,0,0,0
2018-06-25,2,0.0,0.0,0.0027267164217714135,-0.005518213019840319,,,,51,49,0,0,0
2018-06-26,1,0.0,0.25,0.0004300245566736143,0.0005345403212695697,,,,50,50,0,0,0
2018-06-27,2,0.0,0.0,-0.006395550883410536,-0.007429508837224364,,,,50,50,0,0,0
2018-06-28,1,0.0,0.0,0.0002912052122761878,-0.0012012194810620967,,,,50,50,0,0,0
2018-06-29,1,0.0,0.25,-0.001772174674190293,0.0008513062028882607,,,,50,50,0,0,0
2018-07-02,1,0.0,0.25,-0.00043937917888898506,0.002620572852074498,,,,50,50,0,0,0
2018-07-03,1,0.0,0.25,0.0009634349845425116,0.002402279157415046,,,,50,50,0,0,0
2018-07-05,1,0.0,0.0,0.0005138201585245477,0.00022026202434822294,,,,50,50,0,0,0
2018-07-06,1,0.0,0.0,0.0011344696764170373,-0.006191960715798284,,,,51,49,0,0,0
2018-07-09,1,0.0,0.25,-0.001085677555239068,-0.0007278414731953009,,,,50,50,0,0,0
2018-07-10,1,0.0,0.0,-0.0006582782625531145,-0.0019533319498864703,,,,50,50,0,0,0
2018-07-11,1,0.0,0.25,-0.0007427365590232728,-0.0001077366280213175,,,,50,50,0,0,0
2018-07-12,1,0.0,0.25,-0.0008653102717708093,0.0018345439771245311,,,,50,50,0,0,0
2018-07-13,1,0.0,0.25,-0.0004472014982877085,0.0018713959445188846,,,,50,50,0,0,0
2018-07-16,1,0.0,0.0,0.0005251349132597389,0.0002688182151984578,,,,50,50,0,0,0
2018-07-17,1,0.0,0.25,0.0008429780459056384,0.002175354196415696,,,,50,50,0,0,0
2018-07-18,1,0.0,0.25,-0.0003278860107146154,0.0008103863706113838,,,,50,50,0,0,0
2018-07-19,1,0.0,0.0,-0.0006893476506234916,-0.0014901152532045326,,,,50,50,0,0,0
2018-07-20,1,0.0,0.25,-0.0027005026771671227,-0.00024114363043415917,,,,50,50,0,0,0
2018-07-23,1,0.0,0.25,-0.0008427688772523785,-0.0006388671833128806,,,,50,50,0,0,0
2018-07-24,1,0.0,0.0,0.0009421998602932827,-0.0036907645917138997,,,,51,49,0,0,0
2018-07-25,1,0.0,0.25,5.353737973844748e-05,0.0002092488564373163,,,,50,50,0,0,0
2018-07-26,1,0.0,0.0,-0.0003052548013721314,-0.0027198903383750237,,,,50,50,0,0,0
2018-07-27,1,0.0,0.0,0.0006357661091034378,-0.0005718431794478701,,,,50,50,0,0,0
2018-07-30,1,0.0,0.25,-0.001216263083011897,0.0011151584923231347,,,,50,50,0,0,0
2018-07-31,1,0.0,0.0,0.000684893649024513,0.0002856288902738416,,,,50,50,0,0,0
2018-08-01,1,0.0,0.25,0.0011205098788648678,0.001183476518288474,,,,50,50,0,0,0
2018-08-02,1,0.0,0.25,-0.0006921842624483421,1.656318617437036e-06,,,,50,50,0,0,0
2018-08-03,1,0.0,0.0,-0.0023069534499473394,-0.004030477318512301,,,,50,50,0,0,0
2018-08-06,1,0.0,0.25,0.00042313329725258254,0.0015025493706914443,,,,50,50,0,0,0
2018-08-07,1,0.0,0.0,5.5823000638801224e-05,-0.0005484123396631948,,,,50,50,0,0,0
2018-08-08,1,0.0,0.25,-0.001352530162551282,-0.00010751342480850273,,,,50,50,0,0,0
2018-08-09,1,0.0,0.25,-0.0004350496292762822,0.001717825893604382,,,,50,50,0,0,0
2018-08-10,1,0.0,0.25,9.27762752210558e-06,0.0008637319225242446,,,,50,50,0,0,0
2018-08-13,1,0.0,0.25,-0.0005172750432993861,0.0004820028070508529,,,,50,50,0,0,0
2018-08-14,1,0.0,0.25,0.0009031160037407228,0.0018826992122479428,,,,50,50,0,0,0
2018-08-15,1,0.0,0.25,0.0013133440831962525,0.0029492192447731136,,,,50,50,0,0,0
2018-08-16,1,0.0,0.25,0.0007479493086273282,0.0016625401928365324,,,,50,50,0,0,0
2018-08-17,1,0.0,0.0,0.0007761369399783211,-0.0018386909765826488,,,,50,50,0,0,0
2018-08-20,1,0.0,0.0,0.0006369082646510293,-0.0025148303747967978,,,,50,50,0,0,0
2018-08-21,1,0.0,0.25,-0.001101279715592184,-8.75478690557124e-05,,,,50,50,0,0,0
2018-08-22,1,0.0,0.25,-0.0016656769572198377,-0.0009154433834395405,,,,50,50,0,0,0
2018-08-23,1,0.0,0.25,-0.0012270290184946357,0.000713035354456804,,,,50,50,0,0,0
2018-08-24,1,0.0,0.25,0.00081549259772438,0.0021514839770510065,,,,50,50,0,0,0
2018-08-27,1,0.0,0.0,-0.0016016245314497124,-0.002494331999505552,,,,50,50,0,0,0
2018-08-28,1,0.0,0.0,0.00048755228567960295,-0.0026381798232508803,,,,50,50,0,0,0
2018-08-29,1,0.0,0.0,0.0013024736809538985,0.0002125560558922553,,,,50,50,0,0,0
2018-08-30,1,0.0,0.0,-0.0002915235092545726,-0.006594838372391231,,,,51,49,0,0,0
2018-08-31,1,0.0,0.0,5.9984744722870584e-05,-0.0033078792356328597,,,,50,50,0,0,0
2018-09-04,1,0.0,0.0,-0.0006210093918031155,-0.0010869782224248313,,,,50,50,0,0,0
2018-09-05,1,0.0,0.0,0.0006837738344086681,-0.0070521424144535366,,,,51,49,0,0,0
2018-09-06,1,0.0,0.0,-0.0003045251293231787,-0.002736273773537458,,,,50,50,0,0,0
2018-09-07,1,0.0,0.25,0.0003296634988303128,0.0009739609151198014,,,,50,50,0,0,0
2018-09-10,1,0.0,0.25,-0.0001150971158934566,0.0020876183244768723,,,,50,50,0,0,0
2018-09-11,1,0.0,0.0,-0.001201672658497717,-0.0031607723126094167,,,,50,50,0,0,0
2018-09-12,1,0.0,0.25,-0.00015554961392268016,-5.8608252365340165e-05,,,,50,50,0,0,0
2018-09-13,1,0.0,0.25,-0.002643307560164918,0.0003146862083070732,,,,50,50,0,0,0
2018-09-14,1,0.0,0.0,0.0007455233996059342,-0.0009546579185904706,,,,50,50,0,0,0
2018-09-17,1,0.0,0.0,-0.0005598295416820632,-0.0012436138762639266,,,,50,50,0,0,0
2018-09-18,1,0.0,0.25,-0.0008019895410113268,-0.0006905528843756892,,,,50,50,0,0,0
2018-09-19,1,0.0,0.25,-0.0013130757887315633,0.0014997391494187822,,,,50,50,0,0,0
2018-09-20,1,0.0,0.25,-0.002577664448126591,-0.001233875672713651,,,,50,50,0,0,0
2018-09-21,1,0.0,0.0,0.0010189441776057497,-0.00421356199815588,,,,51,49,0,0,0
2018-09-24,1,0.0,0.0,0.0006102340872219873,-0.0008757213566603695,,,,50,50,0,0,0
2018-09-25,1,0.0,0.25,-0.0011714702528808673,-0.00021011646733242357,,,,50,50,0,0,0
2018-09-26,1,0.0,0.0,0.0017928232407619074,-0.0027390756465793882,,,,51,49,0,0,0
2018-09-27,1,0.0,0.25,-0.0031905885759997404,-0.0005944503424945089,,,,50,50,0,0,0
2018-09-28,1,0.0,0.25,-0.0005263664216773913,0.0015731830991926013,,,,50,50,0,0,0
2018-10-01,1,0.0,0.0,-0.0006904352432443865,-0.004352757109029085,,,,50,50,0,0,0
2018-10-02,1,0.0,0.0,-0.0017220964003011765,-0.009768909765037616,,,,51,49,0,0,0
2018-10-03,1,0.0,0.25,0.0002821370658496837,0.00045011315221423214,,,,50,50,0,0,0
2018-10-04,2,0.0,0.25,0.0010203239875894248,0.003396473224504043,,,,50,50,0,0,0
2018-10-05,2,0.0,0.25,-0.00022684130417469328,0.004039239703408121,,,,50,50,0,0,0
2018-10-08,2,0.0,0.0,0.0009413407235766177,-0.005512989265020371,,,,51,49,0,0,0
2018-10-09,2,0.0,0.25,0.0014520300265923917,0.003299727828233216,,,,50,50,0,0,0
2018-10-10,2,0.0,0.0,-0.00021184713442123538,-0.005260065239107607,,,,51,49,0,0,0
2018-10-11,2,0.0,0.0,-0.0002575589153224379,-0.003484816275815676,,,,50,50,0,0,0
2018-10-12,2,0.0,0.25,0.0021568035789149244,0.004066328664416174,,,,50,50,0,0,0
2018-10-15,2,0.0,0.25,-0.00023797249326302413,0.004314687548523254,,,,49,51,0,0,0
2018-10-16,2,0.0,0.25,-0.010851458093009884,0.0021816382122579617,,,,48,52,0,0,0
2018-10-17,2,0.0,0.0,-0.0017316347843183773,-0.007774411824868014,,,,51,49,0,0,0
2018-10-18,2,0.0,0.0,0.00013577810086723115,-0.009935827708549902,,,,51,49,0,0,0
2018-10-19,2,0.0,0.0,0.002158853431218012,0.001912845088594583,,,,50,50,0,0,0
2018-10-22,2,0.0,0.0,0.004303761426074798,0.00293301197518018,,,,50,50,0,0,0
2018-10-23,2,0.0,0.0,0.002374659996540289,-0.002014236225658092,,,,51,49,0,0,0
2018-10-24,3,1.0,0.75,,,,-0.016990237113269795,-0.0391452337476822,0,0,0,53,47
2018-10-25,3,1.0,1.0,,,,0.006025706409248728,0.04153709342376269,0,0,0,46,54
2018-10-26,3,1.0,1.0,,,,-0.01145532691703823,0.013948312360624842,0,0,0,47,53
2018-10-29,3,1.0,0.75,,,,0.00262155691986258,-0.021309715313016894,0,0,0,53,47
2018-10-30,3,1.0,1.0,,,,-0.0053508464165362415,0.021037318011064846,0,0,0,47,53
2018-10-31,3,1.0,1.0,,,,-0.013864613095895805,2.1325216352866083e-05,0,0,0,49,51
2018-11-01,2,0.0,0.0,1.4306235031405384e-05,-0.005537364381717203,,,,51,49,0,0,0
2018-11-02,2,0.0,0.25,-8.025871093394151e-05,0.0008218875701030973,,,,50,50,0,0,0
2018-11-05,2,0.0,0.0,-0.0006188874354815153,-0.004483384841879902,,,,50,50,0,0,0
2018-11-06,2,0.0,0.25,-0.0008497204273700152,0.002792707049672343,,,,50,50,0,0,0
2018-11-07,2,0.0,0.25,-0.005481418860349714,0.003778802957242889,,,,49,51,0,0,0
2018-11-08,2,0.0,0.0,0.0004705451763718531,-0.000354662582445546,,,,50,50,0,0,0
2018-11-09,2,0.0,0.25,-0.000594365393410938,0.00042491263740190215,,,,50,50,0,0,0
2018-11-12,2,0.0,0.0,0.0014339476093634925,-0.002716705024604345,,,,50,50,0,0,0
2018-11-13,2,0.0,0.25,0.0011252652905724698,0.0022266417022880234,,,,50,50,0,0,0
2018-11-14,2,0.0,0.25,-0.0034030421814151197,-0.001807337296243392,,,,50,50,0,0,0
2018-11-15,2,0.0,0.0,-0.004002121673209991,-0.007640369944090667,,,,50,50,0,0,0
2018-11-16,2,0.0,0.0,-0.0003849985019627971,-0.001712190441501356,,,,50,50,0,0,0
2018-11-19,2,0.0,0.0,-0.0005303124050728799,-0.002343400543461279,,,,50,50,0,0,0
2018-11-20,3,1.0,0.75,,,,0.020825022062967786,0.006157614183683945,0,0,0,51,49
2018-11-21,2,0.0,0.0,-0.0002571620589317077,-0.0005194326739306344,,,,50,50,0,0,0
2018-11-23,2,0.0,0.25,-0.004175944754801046,0.0006851353908466932,,,,49,51,0,0,0
2018-11-26,2,0.0,0.0,-0.0022728572492661508,-0.008321116102441902,,,,51,49,0,0,0
2018-11-27,2,0.0,0.0,5.230714532842861e-05,-0.0018455661259630968,,,,50,50,0,0,0
2018-11-28,2,0.0,0.25,-0.0024295394030957353,-0.0017477753837375836,,,,50,50,0,0,0
2018-11-29,2,0.0,0.0,0.0013384905656257968,0.00067177805520814,,,,50,50,0,0,0
2018-11-30,2,0.0,0.0,0.002351280378701141,-0.017755510772044406,,,,52,48,0,0,0
2018-12-03,2,0.0,0.0,0.0029555976620609897,6.748836375995125e-06,,,,50,50,0,0,0
2018-12-04,2,0.0,0.25,-0.002572015483876996,0.0028139149306597826,,,,49,51,0,0,0
2018-12-06,2,0.0,0.25,0.0010827579942709177,0.0011249816126418623,,,,50,50,0,0,0
2018-12-07,3,1.0,0.75,,,,0.00499833051204151,-0.020420209625443036,0,0,0,53,47
2018-12-10,3,1.0,0.75,,,,0.035506300506792626,0.0008693191615136242,0,0,0,54,46
2018-12-11,3,1.0,0.75,,,,-0.008123431154546728,-0.018861656051303036,0,0,0,51,49
2018-12-12,3,1.0,1.0,,,,0.021129883437167193,0.024889487004871765,0,0,0,50,50
2018-12-13,3,1.0,1.0,,,,-0.0001282765416908453,0.004478558670553448,0,0,0,50,50
2018-12-14,3,1.0,0.75,,,,0.008174503691827087,-0.03870916728070046,0,0,0,55,45
2018-12-17,3,1.0,1.0,,,,-0.026960090217848277,0.04520733684330362,0,0,0,42,58
2018-12-18,3,1.0,1.0,,,,-0.03281851470605157,0.010845956070567805,0,0,0,45,55
2018-12-19,3,1.0,1.0,,,,-0.013699493082993633,0.003817518699413071,0,0,0,48,52
2018-12-20,3,1.0,0.75,,,,-0.028178570817699398,-0.031481642032849845,0,0,0,50,50
2018-12-21,3,1.0,1.0,,,,0.001054024980407663,0.023590925444778303,0,0,0,47,53
2018-12-24,3,1.0,1.0,,,,-0.008142578598446849,-0.0011360999760653852,0,0,0,49,51
2018-12-26,3,1.0,1.0,,,,-0.003971721840557539,0.0036080781099710156,0,0,0,49,51
2018-12-27,3,1.0,1.0,,,,0.0036461753733314493,0.02274105984687376,0,0,0,48,52
2018-12-28,3,1.0,1.0,,,,-0.01947895740787152,0.008129121792056236,0,0,0,47,53
2018-12-31,3,1.0,1.0,,,,-0.017042499434278786,-0.0019075320599562502,0,0,0,48,52
2019-01-02,3,1.0,0.75,,,,-0.010374651072687011,-0.06512343233263007,0,0,0,56,44
2019-01-03,3,1.0,0.75,,,,0.02795282758966889,0.022154836622047452,0,0,0,51,49
2019-01-04,3,1.0,0.75,,,,0.0038731998013937746,-0.027370307446734594,0,0,0,54,46
2019-01-07,3,1.0,1.0,,,,-0.014648445712898342,0.005270881600693044,0,0,0,48,52
2019-01-08,3,1.0,0.75,,,,0.0004082116272672099,-0.01978762032305713,0,0,0,52,48
2019-01-09,3,1.0,0.75,,,,0.00339790006156606,-0.02289050279785222,0,0,0,53,47
2019-01-10,3,1.0,1.0,,,,-0.015775342680090693,-0.004153510229997648,0,0,0,49,51
2019-01-11,3,1.0,0.75,,,,-0.013479046084852602,-0.023598328121004524,0,0,0,51,49
2019-01-14,3,1.0,0.75,,,,-0.009638310723186248,-0.02081797260958383,0,0,0,51,49
2019-01-15,3,1.0,0.75,,,,0.04535371238756694,-0.09905644660326896,0,0,0,66,34
2019-01-16,3,1.0,1.0,,,,-0.002408887810310925,0.010703814195465258,0,0,0,49,51
2019-01-17,3,1.0,0.75,,,,0.06399072307873911,-0.0542749541076126,0,0,0,63,37
2019-01-18,3,1.0,0.75,,,,0.009942233618295318,0.006758287511344866,0,0,0,50,50
2019-01-22,3,1.0,0.75,,,,0.031445645268738213,0.0005956041253729526,0,0,0,54,46
2019-01-23,0,1.0,0.75,,,,0.016661814894200648,-0.006945649666467947,0,0,0,53,47
2019-01-24,0,1.0,1.0,,,,0.0010208560692406008,0.010167774439568364,0,0,0,49,51
2019-01-25,0,1.0,0.75,,,,-0.004418779519557969,-0.005291220355390852,0,0,0,50,50
2019-01-28,0,1.0,1.0,,,,0.009856353957532883,0.01616638461428322,0,0,0,49,51
2019-01-29,0,1.0,1.0,,,,0.007576737944262342,0.010838644336057175,0,0,0,50,50
2019-01-30,0,1.0,0.75,,,,0.008385441702233378,-0.00017049523391360946,0,0,0,51,49
2019-01-31,0,1.0,1.0,,,,-0.006350531644613588,0.01418546622277539,0,0,0,48,52
2019-02-01,0,1.0,1.0,,,,0.0004674042787969158,0.00987533432696524,0,0,0,49,51
2019-02-04,0,1.0,1.0,,,,-0.0032404477500502698,0.0025413420558344124,0,0,0,49,51
2019-02-05,0,1.0,0.75,,,,0.006889320422711743,-0.008829939384775824,0,0,0,52,48
2019-02-06,0,1.0,0.75,,,,-0.003181199865012874,-0.00709181134431247,0,0,0,50,50
2019-02-07,0,1.0,1.0,,,,0.002935972269396533,0.005723748604424322,0,0,0,50,50
2019-02-08,0,1.0,1.0,,,,-0.005334617872510275,-0.002609464979487211,0,0,0,50,50
2019-02-11,0,1.0,0.75,,,,0.0015853948139302094,-0.013146403995429866,0,0,0,52,48
2019-02-12,0,1.0,1.0,,,,-0.01737557794338977,-0.002378084546211536,0,0,0,48,52
2019-02-13,0,1.0,1.0,,,,-0.0023791924890620843,0.004072980129686519,0,0,0,49,51
2019-02-14,0,1.0,1.0,,,,-0.005022154776413558,0.0023156315003621066,0,0,0,49,51
2019-02-15,0,1.0,1.0,,,,0.008429013584682095,0.010076608427885105,0,0,0,50,50
2019-02-19,0,1.0,0.75,,,,0.0022029209644399174,-0.004260743013177338,0,0,0,51,49
2019-02-20,0,1.0,1.0,,,,-0.008659496067012414,0.006968214795219111,0,0,0,48,52
2019-02-21,0,1.0,0.75,,,,0.010329229918271593,-0.010117494224866066,0,0,0,52,48
2019-02-22,0,1.0,0.75,,,,0.012717999302631192,-0.033221238762238904,0,0,0,55,45
2019-02-25,0,1.0,1.0,,,,0.002264211936275174,0.012289852226164154,0,0,0,49,51
2019-02-26,0,1.0,1.0,,,,-0.007910748960105697,-0.002838129186057864,0,0,0,49,51
2019-02-27,0,1.0,0.75,,,,0.002448210222867505,0.002370853738147641,0,0,0,50,50
2019-02-28,0,1.0,1.0,,,,-0.0031462575694267054,0.01200947732135438,0,0,0,48,52
2019-03-01,0,1.0,0.75,,,,0.0002125925891014022,-0.0025100892083543143,0,0,0,50,50
2019-03-04,0,1.0,0.75,,,,0.01307794122319504,0.009723952388964372,0,0,0,50,50
2019-03-05,0,1.0,0.75,,,,0.011132042823685948,0.00021987788246020286,0,0,0,51,49
2019-03-06,0,1.0,1.0,,,,-0.0074453356008364,0.00399498680646107,0,0,0,49,51
2019-03-07,0,1.0,0.75,,,,0.0024185945392535884,-0.00842457317393367,0,0,0,51,49
2019-03-08,0,1.0,1.0,,,,-4.171607537609882e-05,0.005642423821403354,0,0,0,49,51
2019-03-11,0,1.0,0.75,,,,0.005916314343442466,0.004799935482629902,0,0,0,50,50
2019-03-12,0,1.0,0.75,,,,0.013539078181476469,0.013514405317350885,0,0,0,50,50
2019-03-13,0,1.0,1.0,,,,-0.018667265320526816,0.005122132472808201,0,0,0,47,53
2019-03-14,0,1.0,1.0,,,,-0.017288509733212595,-0.013151789989428526,0,0,0,50,50
2019-03-15,0,1.0,1.0,,,,-0.014985591582704313,-0.0007373388784127894,0,0,0,48,52
2019-03-18,1,0.0,0.0,0.0008129344196523949,0.0006921305954858382,,,,50,50,0,0,0
2019-03-19,1,0.0,0.25,0.0005145444988379134,0.0011344866583950747,,,,50,50,0,0,0
2019-03-20,1,0.0,0.25,-0.0011450055226226315,0.0013716739873080642,,,,50,50,0,0,0
2019-03-21,1,0.0,0.25,-0.001098251926055952,8.567827051803259e-05,,,,50,50,0,0,0
2019-03-22,2,0.0,0.0,-0.0019071798155833577,-0.004338264416991349,,,,50,50,0,0,0
2019-03-25,2,0.0,0.25,-0.0018417448997275032,0.004111201270484894,,,,49,51,0,0,0
2019-03-26,1,0.0,0.25,-0.0022362153844569517,-6.816984308815839e-05,,,,50,50,0,0,0
2019-03-27,1,0.0,0.25,-1.7680660201717023e-05,0.00011727172689252326,,,,50,50,0,0,0
2019-03-28,1,0.0,0.25,0.0013329885490496731,0.0020273593368396433,,,,50,50,0,0,0
2019-03-29,1,0.0,0.0,-0.0005974143174670406,-0.002536572491478135,,,,50,50,0,0,0
2019-04-01,1,0.0,0.25,0.0015874575754429596,0.0031391555490060015,,,,50,50,0,0,0
2019-04-02,1,0.0,0.0,0.00085483434641711,0.00017240039538722978,,,,50,50,0,0,0
2019-04-03,1,0.0,0.0,-0.00028021646796352114,-0.003908912786605573,,,,50,50,0,0,0
2019-04-04,1,0.0,0.0,2.5526262651250042e-05,-0.0021688366769466753,,,,50,50,0,0,0
2019-04-05,1,0.0,0.25,-0.0026278641910394292,-0.0015213612175570279,,,,50,50,0,0,0
2019-04-08,1,0.0,0.25,-0.0019790217312676745,-0.0013142809170626365,,,,50,50,0,0,0
2019-04-09,1,0.0,0.25,7.471988048620958e-05,0.0011931215549017668,,,,50,50,0,0,0
2019-04-10,1,0.0,0.25,0.00010710886921399453,0.0004007826127498558,,,,50,50,0,0,0
2019-04-11,1,0.0,0.0,0.000807067506169118,-0.005411933868733112,,,,51,49,0,0,0
2019-04-12,1,0.0,0.25,-0.0015096544658968194,0.0003916284276557112,,,,50,50,0,0,0
2019-04-15,1,0.0,0.0,0.0005228293517801521,-0.009801484563815818,,,,51,49,0,0,0
2019-04-16,1,0.0,0.0,-0.0011105640090651296,-0.006240831116749069,,,,51,49,0,0,0
2019-04-17,1,0.0,0.25,4.32661611176305e-05,0.0004473319026366842,,,,50,50,0,0,0
2019-04-18,1,0.0,0.25,-0.001094688249858637,0.0016920488649935115,,,,50,50,0,0,0
2019-04-22,1,0.0,0.25,0.0008155122774760304,0.002287960035884554,,,,50,50,0,0,0
2019-04-23,1,0.0,0.0,-0.0015551385893585454,-0.0016645887073658539,,,,50,50,0,0,0
2019-04-24,1,0.0,0.0,-0.000856618052221621,-0.002659708721487277,,,,50,50,0,0,0
2019-04-25,1,0.0,0.25,-0.0005418782188037927,0.0021442426311535094,,,,50,50,0,0,0
2019-04-26,1,0.0,0.25,9.830757716059577e-05,0.0009353232352583633,,,,50,50,0,0,0
2019-04-29,1,0.0,0.0,0.0007690688150203947,-0.0004494434246781932,,,,50,50,0,0,0
2019-04-30,1,0.0,0.0,0.0011068791286027065,-0.0005843626218514355,,,,50,50,0,0,0
2019-05-01,1,0.0,0.0,0.0010971415615335016,-0.005398080311686187,,,,51,49,0,0,0
2019-05-02,1,0.0,0.0,-0.0003332735364677879,-0.0006572760397952328,,,,50,50,0,0,0
2019-05-03,1,0.0,0.25,0.00025982733941136025,0.00039490580879783017,,,,50,50,0,0,0
2019-05-06,1,0.0,0.25,-0.0034125210273737772,0.0003591067057881781,,,,50,50,0,0,0
2019-05-07,2,0.0,0.0,0.0019324881699724187,-0.003313466958557457,,,,51,49,0,0,0
2019-05-08,2,0.0,0.0,-0.002745059575735444,-0.00566615913817198,,,,50,50,0,0,0
2019-05-09,2,0.0,0.25,-0.0040013318293020015,0.0007734188798665234,,,,49,51,0,0,0
2019-05-10,2,0.0,0.25,-0.0020975751036232324,0.004421494574499671,,,,49,51,0,0,0
2019-05-13,2,0.0,0.25,-0.0015189574711343776,0.0024565371629769275,,,,50,50,0,0,0
2019-05-14,2,0.0,0.0,-0.001411836170594689,-0.006904892776192357,,,,51,49,0,0,0
2019-05-15,2,0.0,0.0,0.002275436951429259,-2.3271125271109513e-05,,,,50,50,0,0,0
2019-05-16,2,0.0,0.0,0.001623813724343088,-0.0012039783610338051,,,,50,50,0,0,0
2019-05-17,2,0.0,0.25,-0.0030672062593732796,0.0006413130482003796,,,,50,50,0,0,0
2019-05-20,2,0.0,0.25,-0.0009921308420628738,0.002594419266814656,,,,50,50,0,0,0
2019-05-21,2,0.0,0.0,-0.0009380605913829892,-0.003997313906160006,,,,50,50,0,0,0
2019-05-22,2,0.0,0.0,-0.0025621915706100684,-0.004993397313559672,,,,50,50,0,0,0
2019-05-23,2,0.0,0.0,-0.0007277807289832322,-0.004130255430256454,,,,50,50,0,0,0
2019-05-24,2,0.0,0.0,-0.00163615573359108,-0.014430754030687882,,,,51,49,0,0,0
2019-05-28,2,0.0,0.25,-0.0005024591732896095,0.0024130773096218694,,,,50,50,0,0,0
2019-05-29,2,0.0,0.0,0.0025518588884112393,0.0004809962877336476,,,,50,50,0,0,0
2019-05-30,2,0.0,0.0,0.0015860734792518994,0.00035176093766557925,,,,50,50,0,0,0
2019-05-31,2,0.0,0.0,-0.002764129797071617,-0.005138997038121219,,,,50,50,0,0,0
2019-06-03,2,0.0,0.25,-0.0006938333387652249,0.0020488991279616117,,,,50,50,0,0,0
2019-06-04,2,0.0,0.0,-0.0012948140188604688,-0.0019686582056932,,,,50,50,0,0,0
2019-06-05,2,0.0,0.25,0.0006944284331574381,0.0012207045399968116,,,,50,50,0,0,0
2019-06-06,2,0.0,0.25,-0.00048661620455228266,0.0017805725591390118,,,,50,50,0,0,0
2019-06-07,2,0.0,0.25,-0.0023769853711631617,0.005639107254939106,,,,49,51,0,0,0
2019-06-10,2,0.0,0.25,-0.008327717243406849,0.0019666874567478613,,,,49,51,0,0,0
2019-06-11,2,0.0,0.25,-0.004387819127863747,0.0007174145161662701,,,,49,51,0,0,0
2019-06-12,2,0.0,0.0,-0.0016865852583081147,-0.0019156102585622282,,,,50,50,0,0,0
2019-06-13,2,0.0,0.0,-0.0025689100579029036,-0.004197770843018831,,,,50,50,0,0,0
2019-06-14,2,0.0,0.25,-0.003526873437394581,0.00071589462174554,,,,50,50,0,0,0
2019-06-17,2,0.0,0.0,0.002240808467387401,-0.002288484087200809,,,,51,49,0,0,0
2019-06-18,1,0.0,0.0,-4.601402922065965e-05,-0.01043385382498003,,,,51,49,0,0,0
2019-06-19,1,0.0,0.0,0.000773843893771959,-0.0013828281545782632,,,,50,50,0,0,0
2019-06-20,1,0.0,0.0,0.0007102598404383699,-0.002306614943577937,,,,50,50,0,0,0
2019-06-21,1,0.0,0.25,-2.9946439657926057e-05,0.0006437460472441944,,,,50,50,0,0,0
2019-06-24,1,0.0,0.25,-0.00040371170433552573,-0.00029300113995649635,,,,50,50,0,0,0
2019-06-25,2,0.0,0.25,-0.004737441359752704,-0.00462183346915408,,,,50,50,0,0,0
2019-06-26,2,0.0,0.25,0.0018172527516334767,0.00441411662584474,,,,50,50,0,0,0
