date,regime,previous_template,chosen_template,value_template_0,value_template_1,value_template_2,value_template_3,value_template_4,visits_template_0,visits_template_1,visits_template_2,visits_template_3,visits_template_4
2010-12-30,1,2,3,-0.0030153109359869357,0.0025689673431406245,-0.00044490316514887143,0.00997872930195422,0.0017080797182986735,20,20,20,20,20
2010-12-31,1,3,3,0.0035643173652696696,0.0018416015249599575,0.007469393787286284,0.012018213367654284,0.0020132508555416244,20,20,20,20,20
2011-01-03,1,3,1,0.0035700626869212167,0.0048779999673295,0.0019140367395735418,-0.003252313096132856,-0.0007513548739804904,20,20,20,20,20
2011-01-04,1,1,4,-0.00641012709151665,-0.0027145399355323436,-0.002915731618141996,0.004625803692652209,0.00849835746243613,20,20,20,20,20
2011-01-05,1,4,1,0.00039426772392698315,0.007070990749202038,-0.00390539726160787,-0.001416120240300356,0.003370506113096046,20,20,20,20,20
2011-01-06,1,1,0,0.0027497411352435256,3.1919046124516055e-05,0.0023312107868019736,-0.0009863843814127962,0.0002483751295457733,20,20,20,20,20
2011-01-07,1,0,2,-0.004890467698291493,-0.0028865072479073014,0.0005282239069816276,-0.0020654641542003586,-0.0012676151152479832,20,20,20,20,20
2011-01-10,1,2,4,0.0016961233800384245,-0.0004334651361320431,-0.00033225233933377387,-0.01996008718132999,0.0021949542521073413,21,20,20,19,20
2011-01-11,1,4,3,0.007225279164842316,-0.0012119567642338853,0.003573230705030828,0.016964165092457018,0.0018729399467156723,20,20,20,20,20
2011-01-12,1,3,1,-0.0036618917246275216,0.00824948339072851,-0.007958866051457706,0.001985458288953254,-0.0033402658960651594,20,20,20,20,20
2011-01-13,1,1,3,0.0035568437637165454,0.005716688314512642,-0.005183804845593041,0.007640125172192677,0.0011048526374132282,20,20,20,20,20
2011-01-14,1,3,2,-0.005084432552179048,-0.0014740811416119797,0.004972103025212427,0.0012664139364952115,0.00019852539957111257,20,20,20,20,20
2011-01-18,1,2,0,0.011230129755291857,0.00029966163228196783,-0.004835943494989334,0.0015251036904461782,-0.0005291710789128275,20,20,20,20,20
2011-01-19,1,0,0,0.006590399848242839,-0.0006489112322165129,-0.004693638145522412,-0.0010690555982105722,-0.0005422132000391701,20,20,20,20,20
