date,regime,previous_template,chosen_template,value_template_0,value_template_1,value_template_2,value_template_3,value_template_4,visits_template_0,visits_template_1,visits_template_2,visits_template_3,visits_template_4
2013-08-21,2,4,0,0.011085834811770825,0.008530578212043921,0.006740266886849158,0.00558272716373811,0.0004929702488546459,20,20,20,20,20
2013-08-22,1,0,1,-0.006802019153947755,0.0007726890804293378,-0.0019424040565986984,-0.012305087195869112,-0.0023871722238937012,20,20,20,20,20
2013-08-23,1,1,1,0.00572836804960881,0.009528394131859585,-0.01151494075552977,0.0029863814001950006,-0.0013974174821491637,20,21,19,20,20
2013-08-26,1,1,1,-0.0015593736898981386,0.002611372220316428,0.0030290437974546014,-0.0037425968449660485,0.0004332257746649807,20,20,20,20,20
2013-08-27,2,1,3,0.013604147739735954,0.005094379885093861,0.008897189617643674,0.013823958922457505,-0.0015743917437509255,20,20,20,20,20
2013-08-28,2,3,0,0.009872014049953519,0.0009535344113414605,-0.006777104336677162,-0.006388459060694657,-0.006632568416723402,20,20,20,20,20
2013-08-29,2,0,1,0.013680722312959628,0.016498704082599285,-0.0032644072450715477,-0.01688236998809095,-0.0020543865849147005,20,21,20,19,20
2013-08-30,2,1,0,0.005968574056779741,0.001506977331403787,0.004823966639375689,0.0035718548212941028,-0.002949993177122862,20,20,20,20,20
2013-09-03,2,0,0,0.008168556016122477,-0.005649908276230719,-0.0036043867506544147,0.0018875591545350957,-0.007132253020810289,20,20,20,20,20
2013-09-04,2,0,0,0.025010617111895245,-0.0032191552947547332,-0.008294926157232888,0.0010939098846432095,0.0023984512043626117,21,20,19,20,20
2013-09-05,1,0,0,0.0035286874778241795,-0.005204481037641629,-0.0033453664959021308,0.0041735185254523485,-0.001967322707597776,20,20,20,20,20
2013-09-06,1,0,4,0.002717206394792119,0.005869891809736015,-0.010581736570759915,-0.003597899744350823,0.006034501403549301,20,20,20,20,20
2013-09-09,1,4,3,-0.010348148758930444,0.0001570635317257835,0.013242224715791862,0.01440612822636839,0.001847357295027982,19,20,20,21,20
2013-09-10,1,3,0,0.0070351376681812225,0.0035604509094703876,0.0021054856541935156,-0.002498224760541951,-0.0032114648322772235,20,20,20,20,20
2013-09-11,1,0,2,0.00018788565070472157,-0.00034249370082335955,0.004951307743602959,-0.0016725456930729477,-0.002328351616334214,20,20,20,20,20
2013-09-12,1,2,3,-0.000864165694270012,-0.010527950546062072,0.0009410984923873978,0.00847156011361917,-0.0023244788410059026,20,19,20,21,20
2013-09-13,1,3,3,-0.01774440256804891,-3.938005192835768e-05,-0.013869465623882726,0.003820856639104345,-0.0012572147391504683,19,20,20,21,20
2013-09-16,1,3,3,0.0018037310874878753,0.0008177321776962488,-0.0036522989662950097,0.006164449474739405,-0.00023209046056871138,20,20,20,20,20
2013-09-17,1,3,0,0.014046130584650856,1.693579403308997e-05,-0.0006133558129339822,0.0013037145538876314,0.00017274552299602672,20,20,20,20,20
2013-09-18,1,0,3,-0.011333567250351353,-0.008762042362506174,-0.012779385724995254,0.005309238460041808,0.0014252291583345476,20,20,19,21,20
2013-09-19,1,3,0,0.009748479903826091,-0.005798714098765622,0.0008329793053356573,-0.0037038549059777194,-0.003126939205985546,20,20,20,20,20
2013-09-20,1,0,0,0.00178729172058242,0.0015574266695143335,0.0020503351236562015,-0.0015701284274034558,0.002737208897826056,20,20,20,20,20
2013-09-23,1,0,0,0.008081951158336965,-0.011385536150148827,-0.002103848401513022,0.004551504989394094,-0.0012129903937820499,21,19,20,20,20
2013-09-24,1,0,2,-4.247144237698093e-05,-0.008138221605925523,0.003948956956247881,0.0015722738082519666,0.001167107192723682,20,20,20,20,20
2013-09-25,1,2,2,-0.0006352052215489558,-0.005396754200051061,0.0041442638091904755,0.003479591537811302,0.002373812466831307,20,20,20,20,20
2013-09-26,1,2,3,-0.009111662640956938,0.005055544815007,-0.005037116853919472,0.006577261596350689,-0.0031435302226620566,20,20,20,20,20
2013-09-27,1,3,2,-0.003955927633028154,-0.0016758460207683588,0.0045510121013798924,-0.006736701192543401,-0.0027658451272056773,20,20,20,20,20
2013-09-30,1,2,2,-0.0034322146027132724,-0.005527343786107327,0.007502027923778152,-0.01404271846083651,-0.001805848794450661,20,20,21,19,20
2013-10-01,1,2,0,0.002894776355484464,0.001977891703476932,-0.003620197448815563,-0.0179619809627217,-0.001315790309612528,21,20,20,19,20
2013-10-02,1,0,4,-0.0034865312767559907,-0.00653349991932934,-0.0017097751587612144,-0.024594649397367965,0.0007519111433434898,20,20,20,19,21
2013-10-03,1,4,0,0.008364618433058437,0.0018012884042236817,-0.006576622257219483,-0.01419637307686423,-0.0004807183721327305,21,20,20,19,20
2013-10-04,1,0,0,0.00836034834951729,0.0007981111057435162,-0.012184629940545574,0.0002170950293984483,0.003782085229206649,21,20,19,20,20
2013-10-07,2,0,0,0.01078540696784272,0.001166715333453949,0.008278396247955159,-0.0008002044765183028,-7.19624947195512e-06,20,20,20,20,20
2013-10-08,2,0,4,-0.011345440683487706,-0.012029888221367852,-0.016666051994735767,0.0030407657223918546,0.003112406058216285,20,20,19,20,21
2013-10-09,2,4,1,-0.018439934075721115,0.012648114402633047,-0.010220838516662487,-0.014444641644761466,0.0012363112036494627,19,21,20,20,20
2013-10-10,2,1,0,0.02521133893010767,-0.011819700808668478,0.0009479857282038536,-0.028639690370637783,0.001561414401509679,22,19,20,19,20
2013-10-11,1,0,0,0.005219040531571892,0.0008273234776913649,0.0011417906211194308,0.0020566794295919393,-0.0024967323774352985,20,20,20,20,20
2013-10-14,1,0,3,0.003062155272935894,0.0033014635503327756,-0.004652366483130879,0.008783914346828191,-0.0030619819216534125,20,20,20,20,20
2013-10-15,1,3,1,-0.0013362827791287574,0.006180063719792661,-0.0013566768346533274,-0.002887858049751625,0.00046816352002407313,20,20,20,20,20
2013-10-16,1,1,0,0.0014723413469385292,-0.0017244551882736082,0.0008422816632581185,-0.00861844256915285,0.001060875756980992,20,20,20,20,20
2013-10-17,1,0,2,-0.009232644489623253,-0.002132857334926832,0.0013406933464524319,-0.009825436667321042,0.0006026834719026254,20,20,20,20,20
2013-10-18,1,2,2,0.001770680730872088,-4.784951584587225e-05,0.0019110059073020728,-0.0009994828026000835,-0.005508740658069206,20,20,20,20,20
2013-10-21,1,2,1,-0.002092758573158922,0.0059526601684103,0.0012692751678507297,0.004141700732124619,-0.002542816995368631,20,20,20,20,20
2013-10-22,1,1,0,0.009197651267355247,-0.006046109504443413,-0.0016331941039898815,-0.0023761703080308417,0.0004344270172044589,20,20,20,20,20
2013-10-23,1,0,2,-0.0007825401593334469,-0.0064907706269541786,0.00507750217175003,0.0009453076253475254,-0.00426551592921085,20,20,20,20,20
2013-10-24,1,2,2,-0.0039284988080093355,-0.004317656460713163,-0.003514028807497331,-0.011147104176747677,-0.004018238027367787,20,20,20,20,20
2013-10-25,1,2,1,-0.0034606977427030054,0.00493598706849638,-0.007698003089408362,-0.012035808548477975,0.00023702487569355924,20,20,20,20,20
2013-10-28,1,1,3,-0.0026117953001303044,-0.011150171287636243,-0.0015434434319646243,0.003721692373972337,-9.370555555668434e-05,20,20,20,20,20
2013-10-29,1,3,1,-0.003822751468557856,0.003530918403399573,-0.009603712424717605,-0.001980818016727914,-0.006906783302344172,20,20,20,20,20
2013-10-30,1,1,1,0.000656946835111987,0.003548201342182629,0.0038479829510355986,-0.01485301222588452,0.0022970519409311217,20,20,21,19,20
2013-10-31,1,1,1,-0.004364668880221799,0.00029389801665613915,-0.00045832876603027457,-0.008090064713575259,-0.0016554703274909352,20,20,20,20,20
2013-11-01,1,1,0,0.0004507803860378795,-0.006586757868972466,-0.0008736839219227558,-0.005194569438311926,-0.0019159932171706375,20,20,20,20,20
2013-11-04,1,0,0,0.009342910829719598,-0.027151794779632265,-0.0015571172635245065,0.004455153844965606,0.0028359280102370718,21,19,20,20,20
2013-11-05,1,0,0,0.0010593291917918508,0.0014493552357841858,0.001835858697742649,-0.0010926815155961457,0.00043083805331443025,20,20,20,20,20
2013-11-06,1,0,3,0.0019403268630878573,0.00030624551640003994,0.004997689755156599,0.007447011573993795,-0.002771077979580396,20,20,20,20,20
2013-11-07,1,3,2,-0.003691715590801733,0.002448826292572916,0.004452930997679782,-0.003557149307145009,-0.0029485087600532624,20,20,20,20,20
2013-11-08,1,2,0,0.008067911725121345,-0.0007558087053612474,0.003215263355258141,-0.004849635297909321,0.0012059173824592487,20,20,20,20,20
2013-11-11,1,0,2,0.0011514413504198952,0.0007294306465628409,0.0027144930482826627,-0.006301131171155956,-0.0006230637493131865,20,20,20,20,20
2013-11-12,1,2,2,0.003044200182127991,0.003171561129637271,0.003987373178812381,-0.013031065858492301,-0.003543500296763275,20,20,21,19,20
2013-11-13,1,2,0,0.0019036161606188478,0.0004600235874018501,-0.00729574389012265,0.0005711531757222042,0.0005205993697105047,20,20,20,20,20
2013-11-14,1,0,3,-0.006045631784190703,-0.002166522707532417,-0.004098923236760522,0.006329423554763574,-8.771314313750178e-05,20,20,20,20,20
2013-11-15,1,3,2,0.0016656588517463904,-0.002094697807402069,0.0037615449983304057,-0.003581386606425275,-0.007150641827609212,20,20,20,20,20
2013-11-18,1,2,3,0.003098579634498984,0.001209579468823231,-0.007837149429079846,0.00905460228401585,0.004756364587437597,20,20,20,20,20
2013-11-19,1,3,4,-0.010812449303930775,-0.0026214926321852057,-0.010234658310756596,-0.013602654897464688,0.002724948240531972,20,20,20,20,20
2013-11-20,1,4,3,-0.0025821746475826303,-0.005880030803806737,0.0028562129983045223,0.007450566348614003,0.00017848266520309594,20,20,20,20,20
2013-11-21,1,3,3,-0.004993359116585498,-0.0010469785435711573,-0.00042884871113164306,0.009006897529315749,-0.0022663510927250583,20,20,20,20,20
2013-11-22,1,3,3,0.0021493727883365506,-0.0020802072832273905,-0.0004378893172297454,0.005639886198952009,0.0010064579114413424,20,20,20,20,20
2013-11-25,1,3,1,-0.0073991342657384555,0.007211808967010072,0.006242908232697725,-0.002320037511887672,-0.0002492976942224384,20,20,20,20,20
2013-11-26,1,1,2,-0.010806810012625432,-0.0028548672778086442,0.0018103016495845334,-0.005645184368183538,0.000874740814286791,20,20,20,20,20
2013-11-27,1,2,2,0.002556706531871347,0.001740649844758322,0.004190131201822309,0.002939424630976145,-0.0012767250767164447,20,20,20,20,20
2013-11-29,1,2,1,-0.0026233888936125277,0.008030664282977648,0.001113216487874814,0.006984047112874492,0.0014831152573544064,20,20,20,20,20
2013-12-02,1,1,0,0.008895889068156766,0.007076743904204036,-0.0023491249827937676,-0.027823442696877743,-0.0009609640263966615,21,20,20,19,20
2013-12-03,1,0,2,-0.006967964243485593,-0.006723555263986884,0.013636478308800448,0.0025859740217276566,0.0025908501884432692,20,19,21,20,20
2013-12-04,1,2,0,0.004766008916759505,-0.0014013253720159507,-0.006047452831322516,-0.002660938283881756,0.0029292090618666705,20,20,20,20,20
2013-12-05,1,0,0,0.0077592684074330506,0.004069299669998111,0.0007306499369707333,0.0023754823800643927,-0.0016888944202791232,20,20,20,20,20
2013-12-06,1,0,2,-0.007621634868528265,-0.004642797150231272,0.004125805767071419,0.0033198002277156696,-0.0001458838236322758,20,20,20,20,20
2013-12-09,1,2,0,0.008326687455417354,-0.0017637263133440813,0.0035398064783048063,0.0006425939082259707,-0.001247868498226195,20,20,20,20,20
2013-12-10,1,0,4,-0.002680504128852914,-0.0021658422810699636,-0.0025296952399365955,-0.010058335101315699,0.0011102153549119999,20,20,20,20,20
2013-12-11,1,4,4,0.0005667123738090877,-0.0006270384049001007,-0.00349387943939667,-0.004034575483566866,0.0028854327577117938,20,20,20,20,20
2013-12-12,1,4,3,0.0021322264163787146,-0.0027618917422878434,-0.006238508935549621,0.0035136844315216314,-0.0021697249227370223,20,20,20,20,20
2013-12-13,1,3,0,0.0048554456460424954,-0.005051631877947875,0.0020178444561433926,0.0010643496069363575,-0.0030949417165859333,20,20,20,20,20
2013-12-16,1,0,3,-0.006690540556461311,0.000255546611394024,-0.003686380586509489,0.0014573321302557944,-0.00028094201208012207,20,20,20,20,20
2013-12-17,1,3,1,-0.003606421273014119,0.0029682790386230426,-0.005261072174916555,0.0009908245084409195,-0.007373937303561196,20,20,20,20,20
2013-12-18,1,1,3,-0.006319871948100747,-0.013225208685906495,-0.0008496939953620169,0.006528318478270118,6.506457079245394e-05,20,19,20,21,20
2013-12-19,1,3,0,0.008519690230064537,0.0038876181811829448,-0.0034700968522996104,-0.0013794460906847218,0.004468849915195372,20,20,20,20,20
2013-12-20,1,0,1,0.006513927158801748,0.007849436459543604,-0.00874289889892822,-0.0075764256251428155,-0.003589723567869308,20,21,19,20,20
2013-12-23,1,1,2,0.004317179251633612,-0.001981546234313152,0.0072474316702472105,0.0017523509702421143,0.004306086832271971,20,20,20,20,20
2013-12-24,1,2,0,-0.00011310614989466753,-0.009496687537315671,-0.0060593839823585936,-0.007309656226269489,-0.001691521540742428,20,20,20,20,20
2013-12-26,1,0,3,0.006592098413150262,0.0021172282319551266,0.0017341999800936203,0.013804212757179277,0.00023531589924670726,20,20,20,20,20
2013-12-27,1,3,1,0.005413535852648833,0.010006846367734967,0.0020275615322139576,-0.0005440885712790423,-0.0002395834679479344,20,20,20,20,20
2013-12-30,1,1,4,-0.0030149500811448744,-0.00030271848779668114,0.0007193808855729566,-0.013099806567598998,0.0028167555040057397,20,20,20,20,20
2013-12-31,1,4,3,-0.007608024046052016,-0.0030722133255750373,-0.0011714129821551625,0.0008126687824514687,-0.012594503347670533,20,20,20,20,20
2014-01-02,1,3,1,-0.012131317099027029,0.0018331608921439157,0.0007145163032068124,-0.0001804122678983876,0.0017961494271109967,20,20,20,20,20
2014-01-03,1,1,1,0.006106916499993611,0.0061027900870205196,0.0010290997893480178,-0.0023022310612471446,-0.0044710112725050944,20,20,20,20,20
2014-01-06,1,1,4,-0.005921155849332277,0.00045354602680638365,-0.0023012287762549893,-0.00264122041049354,0.003446530705048605,20,20,20,20,20
2014-01-07,1,4,4,-0.0014191210462732797,-0.00627059300404934,-0.0009548210447768892,-0.0056240613583404455,0.0003104809421828518,20,20,20,20,20
2014-01-08,1,4,2,-0.0012067419466126933,0.0027962445366052596,0.014565140728172974,0.0008248172483127751,-0.0010564091186825782,20,20,20,20,20
2014-01-09,1,2,3,0.004145899132040518,-0.002877109204010529,0.0011914728871289062,0.005234184518106148,-0.0010958828788875622,20,20,20,20,20
2014-01-10,1,3,3,-0.01794292258117451,-0.006559887958394399,-0.005383219442001949,0.00014713685378825404,0.00022360518739565199,19,20,20,20,21
2014-01-13,1,3,3,-0.0013260216510335696,-0.002724781249409139,-0.008155885812217534,0.0019142815818675573,-0.0025122096839117324,20,20,20,20,20
2014-01-14,1,3,0,0.00454579650943076,-0.0021624987372674204,-0.0070248772422163985,-0.004249915725860747,-0.0038663716928185924,20,20,20,20,20
2014-01-15,1,0,0,0.006192833177495731,-0.004146167295477493,-0.009661091402671174,-0.009413251635830098,0.00040924714367050394,20,20,20,20,20
2014-01-16,1,0,0,0.005946047793994271,0.00012871453043301358,-0.005031188382703254,0.004006262534464657,-0.0002859276891975547,20,20,20,20,20
2014-01-17,1,0,0,0.006131029712210844,-0.010093779213604867,-0.002563633311025762,-0.00011326441428100836,0.005529657695579832,21,19,20,20,20
2014-01-21,1,0,1,-0.006295745606706789,0.004900930499788127,-0.014321622789832775,-0.008846881543790121,-0.003261196567090824,20,21,19,20,20
2014-01-22,1,1,0,0.005750697495481754,-0.004436856626261286,0.0009691341841390064,0.0041767752316596305,-0.002105798629170256,20,20,20,20,20
2014-01-23,1,0,3,-0.017099114589928688,-0.003076711731436716,-0.003118262306960338,0.011651263144691967,0.001989973916066918,19,20,20,21,20
2014-01-24,2,3,2,0.002909758607481232,0.001532491163508802,0.0045217384628522626,-0.0022114669378662665,0.001064138598833228,20,20,20,20,20
2014-01-27,2,2,2,0.009432949476341431,-0.001591288907559149,0.01980994030068297,-0.008200368308422558,-0.006710172982242038,20,20,21,19,20
2014-01-28,2,2,3,0.003550142603351596,-0.025465803180676306,-0.000504630215965469,0.01120126285794691,0.00011449026359970356,20,19,20,21,20
2014-01-29,2,3,1,0.0009463548486692758,0.0012263581432115146,-0.00821525957080777,-0.004093614944479625,-0.01513242053097591,20,20,20,20,20
2014-01-30,2,1,1,0.0020133840216835777,0.0012990658465220051,-0.00773056734872613,-0.0015143311628829203,0.001290883058352886,20,20,20,20,20
2014-01-31,2,1,0,0.029568735060477434,-0.0016812019500913923,-0.022083709978457884,-0.0022527111417651445,-0.0025943356400498522,21,20,19,20,20
2014-02-03,2,0,2,0.006067076203182023,0.00974948195307433,0.011305707166529018,-0.0028747052611214066,-0.004972254366537795,20,20,20,20,20
2014-02-04,2,2,3,-0.010644526245165868,-0.0017272026330825171,-0.008568723016331726,0.007535713457879371,-0.0058604709021348326,19,20,20,21,20
2014-02-05,2,3,1,0.0060361777627010995,0.008045970601314385,0.0010046899674391956,0.003145762646843182,0.005489175750006868,20,20,20,20,20
2014-02-06,2,1,2,0.0022780807607389814,-0.022032066694347995,0.005815735844499988,-0.008524135071895833,-0.0032367712611008222,20,19,21,20,20
2014-02-07,2,2,3,-0.03150908260122771,-0.0005437821918135189,-0.013750224332165042,-0.0003672200538037317,-0.0031764914917155607,19,20,20,21,20
2014-02-10,2,3,1,-0.019497802700767286,0.005309501117654293,-0.009818668829743934,-0.0032182971391206553,-0.0024732981528623197,19,21,20,20,20
2014-02-11,2,1,2,-0.009714632115743435,-0.0062044480765849,0.007237955094089145,-0.00039892544545089525,-0.00029769228817363877,20,20,20,20,20
2014-02-12,2,2,1,-0.005459503658651536,0.005009842034622937,-0.0029066682843401333,-0.008364722011116064,-0.0013041249546549155,20,20,20,20,20
2014-02-13,1,1,2,-0.006777318414707467,-0.005040713314828958,0.003924362639655787,-0.014341383996656815,0.0024419456021083246,20,20,21,19,20
2014-02-14,1,2,4,-0.006621846786825189,-0.002232057928954194,-0.005920327741961827,-0.0033474102146500706,-0.0019204916211071946,20,20,20,20,20
2014-02-18,1,4,3,-0.003010777592757562,0.004162910093152689,4.8695616567133944e-05,0.006561882352426153,-0.0011779979793398183,20,20,20,20,20
2014-02-19,1,3,0,0.008770682447599154,-0.00016739213813788805,-0.018133891759401086,-0.0070095248325297895,-0.000509733988498688,21,20,19,20,20
2014-02-20,1,0,1,-0.002725518311516596,0.00831309018421318,0.002954104611820875,0.006072218836132142,-9.26123970536735e-05,20,20,20,20,20
2014-02-21,1,1,3,-0.005466134856959458,-0.00332749459726812,0.0021813407327681204,0.005739429066250241,0.005401474264549393,20,20,20,20,20
2014-02-24,1,3,3,0.003044769579000068,-0.0073165709255479565,-0.0026894323096232292,0.005967944146261542,0.0022666056214180564,20,20,20,20,20
2014-02-25,1,3,3,0.0013039839443260103,-0.0019714042235214864,-0.0010395738139653392,0.0011615981868964135,-0.0033232307657381248,20,20,20,20,20
2014-02-26,1,3,1,0.004376893619031397,0.007488412929804955,-0.0005209064985335444,-0.012962036478835344,-0.0013300404245384638,20,21,20,19,20
2014-02-27,1,1,1,-0.00016575733661284208,0.0010965827107816907,-0.0005376513789579715,-0.004855740426876502,0.0009832501932574252,20,20,20,20,20
2014-02-28,1,1,1,-0.0016093318413426417,0.01082311472860928,0.00240008607398586,0.0041246021146674975,-0.002820623308629479,20,20,20,20,20
2014-03-03,1,1,1,-0.0024466031709439355,-0.0011565713490624626,-0.0009440248743215113,-0.001167677526153582,-0.001293348978032133,20,20,20,20,20
2014-03-04,1,1,0,0.021766396736531753,-0.008887927515414205,-0.005797970876757812,-0.010624309053742932,0.004551965999806534,21,20,20,19,20
2014-03-05,1,0,2,-0.004971220930462617,0.0007481422035252471,0.002794156868256081,-0.0029461144395747005,-0.0037355656929797957,20,20,20,20,20
2014-03-06,1,2,2,-0.0005190657869619257,-0.01341986592778991,0.0057221134945189935,-0.010548024052396033,0.003352964958726591,20,19,21,20,20
2014-03-07,1,2,1,-0.004646959623420556,0.004229524851244571,-0.0007306481005011075,0.0018905953581532422,-0.0012459418606867586,20,20,20,20,20
2014-03-10,1,1,0,0.009465493420193124,-0.0022056648553064606,0.008485761360097856,-0.005453959800617551,0.0009808985810011732,20,20,20,20,20
2014-03-11,1,0,0,0.017521741286316617,-0.00016570744523280298,0.004173754744864478,0.004525645624782384,0.0011701893542754316,20,20,20,20,20
2014-03-12,1,0,1,0.001237075913071661,0.006270180611380509,0.00016484407905377862,-0.002008448406741341,-0.006610263736626147,20,20,20,20,20
2014-03-13,2,1,3,0.00031813604867999797,0.0007089641031167731,0.014136714974597672,0.01635695919744251,0.003027725009009388,20,20,20,20,20
2014-03-14,2,3,2,-0.08134324296129988,0.005356177553001215,0.008103347957681495,-0.004119895956694002,0.001130741457607969,17,21,21,20,21
2014-03-17,1,2,2,-0.00602553096728431,-0.004218283830816551,0.001345868005876433,-0.012507996411225885,0.0009518009229575869,20,20,20,20,20
2014-03-18,1,2,2,0.0009346531264582755,-0.00887550285054341,0.004192908363847246,-0.012415379933338683,-0.005682811303991892,20,20,20,20,20
2014-03-19,1,2,3,0.008754091313721186,0.003568730386590835,0.0009044887836359608,0.013257818178632428,-0.0018614763255780423,20,20,20,20,20
2014-03-20,1,3,0,0.006610667876375586,-0.0035729067151598686,-0.0007602505425810793,-0.007827980520194708,-0.002979245694262865,20,20,20,20,20
2014-03-21,1,0,0,0.011384527382649423,0.0006664245359841412,-0.006657674113602489,-0.003929267005793729,-0.0003765863185342397,21,20,19,20,20
2014-03-24,1,0,3,0.0007473093091579473,0.0024053416609989622,0.00249724928501646,0.010941076513755123,-0.0029984644184343464,20,20,20,20,20
2014-03-25,1,3,3,0.0043132896111667774,0.005990666361882955,0.001508229341502332,0.007260808539197935,-0.0015619937503655035,20,20,20,20,20
2014-03-26,2,3,3,0.002660590077053721,0.0036230400130963223,-0.004964376867526881,0.0030993929421795708,-0.0018076703858967472,20,20,20,20,20
2014-03-27,2,3,1,-0.004654998542707715,0.009582144240126707,0.0002948047812256369,0.006248934772087376,-5.437920560133645e-05,20,20,20,20,20
2014-03-28,2,1,1,-0.003536799500645819,0.0206503571617017,-0.009352246820208975,-0.008860770928998365,0.0015800765331638576,20,21,19,20,20
2014-03-31,1,1,1,0.000736491709248648,0.003261658613648147,-0.0016285340313374533,0.0006813675973459116,-0.0021849984192701954,20,20,20,20,20
2014-04-01,1,1,0,0.011238952479156905,0.0029092093158478586,0.0007269814576699973,-0.012838262735818886,-0.0010532909871303312,21,20,20,19,20
2014-04-02,1,0,1,-0.0012239616526002483,0.0023586852384234244,-0.006809499079683085,0.0007456829496521689,-0.00526958578444477,20,20,20,20,20
2014-04-03,1,1,0,0.005820370983945344,-0.002612145724062227,-0.006413968140158927,-0.006110790167755601,-0.00020011954468846703,20,20,20,20,20
2014-04-04,2,0,2,-0.009864373021340352,-0.005611142172495714,0.005132971315222495,-0.005300727471602878,0.00380181226226091,20,20,20,20,20
2014-04-07,2,2,2,0.007710735848364719,0.0066121120624068625,0.008117736051424277,-0.004036312866833392,-0.000870336042885995,20,20,20,20,20
2014-04-08,2,2,1,-0.0004812125956057768,0.007283394662561881,-0.0003166749389853468,-0.00043935730082381234,-0.004926387037497102,20,20,20,20,20
2014-04-09,2,1,0,0.014682828630961809,-0.004856479641146196,-0.003424743552699955,-0.0002394051165140609,-0.0037450830700396635,21,19,20,20,20
2014-04-10,2,0,0,0.01087094165900682,0.011233874206866546,0.0032082900147241385,0.0007607122598018221,-0.00046394162384057956,20,20,20,20,20
2014-04-11,2,0,2,-0.018556930659801685,0.008459027838619739,0.013780196983624047,-0.0001734426208520947,0.002737541978081644,19,20,21,20,20
2014-04-14,2,2,0,0.012919489926384854,-0.013228446345053598,-0.001972536887547642,-0.011669555426045919,-0.0033088972351458627,21,19,20,20,20
2014-04-15,2,0,0,0.005180775546805295,0.0009616456636056782,-0.01274470334388631,-0.00011218693488445658,0.0014859377453436743,20,20,20,20,20
2014-04-16,2,0,3,-0.015116560897829014,-0.0061208666085251365,-0.010479692917789728,0.01634202976665779,-0.0028342963517753025,19,20,20,21,20
2014-04-17,2,3,0,0.021052021797838896,-0.00923799912709507,0.0034304547834349275,0.003857921042911827,0.004330498867366768,21,19,20,20,20
2014-04-21,2,0,0,0.01826588493435734,-0.0058625822634179705,0.0020628335966466566,0.004478747577806724,-0.0011644126474782334,21,19,20,20,20
2014-04-22,2,0,3,0.005111618599650919,0.0007789195923036515,-0.015140663250873742,0.01534648225891114,0.0023866898488481133,20,20,19,21,20
2014-04-23,2,3,3,-0.010901666852622715,-0.017097923780189827,0.009725752991777331,0.019542069863637518,0.003924172933540527,19,19,21,21,20
2014-04-24,2,3,0,0.0013383326974573027,-0.0002416656715811697,0.0005885767601467093,-0.004436267648383753,-0.00042172957124534673,20,20,20,20,20
2014-04-25,2,0,1,-0.01791575647647159,0.0074046376210696345,-0.0013681866614448843,0.005677618142633862,0.000731453833186565,19,21,20,20,20
2014-04-28,2,1,0,0.009563749695510212,0.004979234582861994,-0.0040974821436625865,0.000544292522313188,-0.005935168651929521,20,20,20,20,20
2014-04-29,2,0,3,-0.005569923832253817,0.0058190582222130745,-0.010207849457629897,0.00655530419646997,-6.439588816556721e-07,20,20,20,20,20
2014-04-30,2,3,1,-0.017100773588453987,0.02078163420781547,0.002352666340737082,0.01099270137122057,0.005774087784456957,19,21,20,20,20
2014-05-01,2,1,2,-0.0361031304716892,-0.011491489628221625,0.007783309059214862,-0.004994434004293129,0.003946612330519349,18,20,21,20,21
2014-05-02,2,2,3,-0.021942948077666644,0.002795338871188268,-0.005876715685225035,0.008717088579397906,0.002532467148425325,19,20,20,21,20
2014-05-05,2,3,0,0.007636700523097707,0.007455816414061567,0.0066120525699003615,-0.004749000774699681,0.006259946870465914,20,20,20,20,20
2014-05-06,2,0,1,-0.00244241882753238,0.003097427456945874,-0.014111592446798096,-0.002287724638912428,0.0006956661514166244,20,20,20,20,20
2014-05-07,2,1,2,-0.025471681746324613,0.00266327706914662,0.007076638664384617,-0.004377816579181998,0.003866101922568644,19,20,21,20,20
2014-05-08,2,2,2,-0.0003334390751064963,-0.006161480990653579,0.0007355829173916789,-0.0009124486045308569,-0.0025750495251936735,20,20,20,20,20
2014-05-09,1,2,2,-0.015076859639665614,-0.0019356065458156825,0.008842378306425936,0.004543584954005095,-0.000465848448850529,19,20,21,20,20
2014-05-12,1,2,2,-0.005754294196985884,-0.0008095000632280594,0.004348270568504802,-0.00848468410725636,-0.001739006627143587,20,20,20,20,20
2014-05-13,1,2,3,0.0001265833629497815,-0.0027884137089551507,-0.005308957650661303,0.0056435245851979305,0.0033515336237821478,20,20,20,20,20
2014-05-14,1,3,2,-0.00026274220269957387,-0.0017209416081628904,0.008382609021880802,-0.015108661653855377,-0.004744183874567445,20,20,21,19,20
2014-05-15,1,2,1,-0.0016686051933023356,0.0027569417559071044,-0.0006284319877579233,0.0004563806772155626,8.37366859838162e-05,20,20,20,20,20
2014-05-16,1,1,2,-0.011943927406739342,0.0018836894807325866,0.0073318136615952685,4.482307778601691e-05,-0.0031338172616171937,19,20,21,20,20
2014-05-19,1,2,2,-0.0047262317530102575,-0.00718937721895078,-0.0016283950523836217,-0.011540936677787522,-0.0030312857877509486,20,20,20,20,20
2014-05-20,2,2,3,-0.015344640504761416,-0.006816092078505453,-0.01727675646166296,0.013138297515511255,-0.0016625667197688852,20,20,19,21,20
2014-05-21,1,3,4,0.002836906558856802,0.0008553498124843434,-0.0016531870331836153,0.0029771005731038325,0.006975473590945051,20,20,20,20,20
2014-05-22,1,4,3,-0.012661880216844579,0.002302827802766455,0.0021028752915371414,0.00560867235918975,-0.005723328958738038,19,20,20,21,20
2014-05-23,1,3,1,-0.016242226176460005,0.0007605559996613666,-0.0011667406814205832,-0.00032596863913666877,-0.0072466035096571,20,20,20,20,20
